datetime,YEAR,MO,DY,HR,latitude,longitude,tilt,azimuth,system_capacity_kw,ghi,dni,dhi,temp_air,wind_speed,humidity,sun_elevation,sun_azimuth,sun_zenith,poa_global,poa_direct,poa_diffuse,poa_sky_diffuse,poa_ground_diffuse,cell_temperature,dc_power_kw,ac_power_kw,energy_kwh,performance_ratio
2025-09-09 17:00:00+00:00,2025,9,9,17,40.79,-73.95,30,180,5.0,57.78,114.62,43.22,20.54,3.06,7.48,54.202292359501236,182.9911338461393,35.78560996091345,155.28291650698065,113.99047601003204,41.292440496948615,40.32480897578172,0.9676315211668914,25.034713839586633,0.11644601598147297,0.11178817534221405,0.11178817534221405,2.579627906823908
2025-09-10 05:00:00+00:00,2025,9,10,5,40.79,-73.95,30,180,5.0,2.7,0.0,3.09,15.19,3.45,9.26,-44.34281645106994,2.5077074245519384,134.34281645106995,2.9282256750697098,0.0,2.9282256750697098,2.8830092488469576,0.04521642622275194,15.273018653321078,0.0022816176458630905,0.0021903529400285667,0.0021903529400285667,1.081655772853613
2025-09-10 06:00:00+00:00,2025,9,10,6,40.79,-73.95,30,180,5.0,32.75,9.63,29.08,15.16,3.6,9.17,-41.859707429448925,22.75332859903648,131.85970742944892,27.68046787428319,0.0,27.68046787428319,27.132009371025738,0.548458503257454,15.938549263650414,0.021512826493718166,0.02065231343396944,0.02065231343396944,0.8408066538002824
2025-09-10 07:00:00+00:00,2025,9,10,7,40.79,-73.95,30,180,5.0,86.78,37.87,71.1,15.67,3.86,9.14,-35.90380134570864,40.419759344399154,125.90380134570864,67.7904925369851,0.0,67.7904925369851,66.3372031045368,1.4532894324483012,17.550591974346126,0.05235786652024296,0.05026355185943324,0.05026355185943324,0.7722755144723554
2025-09-10 08:00:00+00:00,2025,9,10,8,40.79,-73.95,30,180,5.0,135.4,9.9,116.67,16.35,4.04,9.29,-27.504946302274465,54.996497137561505,117.50494630227446,111.1221119707136,0.0,111.1221119707136,108.85459192976523,2.267520040948375,19.403425698311807,0.08520729344664903,0.08179900170878306,0.08179900170878306,0.8055046943257811
2025-09-10 09:00:00+00:00,2025,9,10,9,40.79,-73.95,30,180,5.0,157.12,8.74,130.63,17.41,4.28,9.55,-17.578422918295573,67.12772890210931,107.57842291829557,124.51071031785425,0.0,124.51071031785425,121.87944924818062,2.631261069673624,20.788178075268174,0.09495628355713272,0.0911580322148474,0.0911580322148474,0.7735746114634029
2025-09-10 10:00:00+00:00,2025,9,10,10,40.79,-73.95,30,180,5.0,207.25,38.53,163.95,19.07,4.29,9.77,-6.770305898200299,77.71487288180026,96.77030589820029,156.43821185843876,0.0,156.43821185843876,152.96743247522937,3.470779383209385,23.312181370411018,0.11812077687889186,0.11339594580373619,0.11339594580373619,0.7295275966464734
2025-09-10 11:00:00+00:00,2025,9,10,11,40.79,-73.95,30,180,5.0,268.48,48.92,212.55,20.59,4.11,9.92,4.472190691052339,87.5898422882014,85.35397189362722,205.21443431435273,2.4063970781672412,202.8080372361855,198.31184978719125,4.496187448994237,26.20806159282277,0.1531670907066005,0.1470404070783365,0.1470404070783365,0.730236427683435
2025-09-10 12:00:00+00:00,2025,9,10,12,40.79,-73.95,30,180,5.0,324.38,342.48,204.58,21.65,3.86,10.14,15.79621139697276,97.52678803106392,74.14601205165725,298.911726089083,102.60365259592224,196.30807349316075,190.87573855311027,5.432334940050471,29.94218039409273,0.2197519675500866,0.21096188884808315,0.21096188884808315,0.8671389064187399
2025-09-10 13:00:00+00:00,2025,9,10,13,40.79,-73.95,30,180,5.0,277.67,43.78,219.27,22.34,3.64,10.32,26.84498100064591,108.36883450143779,63.122122307469795,232.52566128011895,23.293875369815147,209.2317859103038,204.58169514390696,4.650090766396863,28.866222189067514,0.17169725834658284,0.16482936801271952,0.16482936801271952,0.7914880638298195
2025-09-10 14:00:00+00:00,2025,9,10,14,40.79,-73.95,30,180,5.0,167.2,2.94,140.78,22.79,3.46,10.45,37.14372335041645,121.19704601895495,52.834184758941156,136.29454585362586,2.144948620334,134.14959723329187,131.34952817238664,2.8000690609052308,26.652059412671495,0.10154540932809959,0.0974835929549756,0.0974835929549756,0.7773811240428677
2025-09-10 15:00:00+00:00,2025,9,10,15,40.79,-73.95,30,180,5.0,108.97,5.5,92.64,22.93,3.3,10.55,45.93380469493035,137.43660520721284,44.04996873136493,93.09089717420208,4.831699002205673,88.25919817199642,86.4342967032952,1.8249014687012142,25.59035802162682,0.06965330200698988,0.06686716992671028,0.06686716992671028,0.8181722177566949
2025-09-10 16:00:00+00:00,2025,9,10,16,40.79,-73.95,30,180,5.0,54.83,6.37,47.26,22.74,2.97,10.56,51.98987126710048,158.3765901151445,37.99701898332719,51.1824764888715,6.170067808632805,45.01240868023869,44.09418029142629,0.9182283888124032,24.228611411587067,0.03850530210152431,0.036965090017463335,0.036965090017463335,0.8989018181643464
2025-09-10 17:00:00+00:00,2025,9,10,17,40.79,-73.95,30,180,5.0,19.8,14.91,17.44,21.74,2.18,10.81,53.820076423196255,183.1138919737317,36.167655129899856,31.420530359296787,14.817201712662964,16.603328646633823,16.27174152100031,0.3315871256335142,22.69322368369026,0.023782838175308744,0.022831524648296395,0.022831524648296395,1.5374764072926865
2025-09-11 05:00:00+00:00,2025,9,11,5,40.79,-73.95,30,180,5.0,5.97,25.77,7.58,12.41,2.24,8.38,-44.71924723792149,2.648997569157814,134.71924723792148,7.172214822768885,0.0,7.172214822768885,7.072236280343023,0.09997854242586261,12.626890276557825,0.005645388919963318,0.005419573363164785,0.005419573363164785,1.2104016444812475
2025-09-11 06:00:00+00:00,2025,9,11,6,40.79,-73.95,30,180,5.0,103.8,258.37,56.4,14.17,2.46,8.4,-42.19653140767871,23.01727865416524,132.19653140767872,54.36023677261808,0.0,54.36023677261808,52.621916386721175,1.7383203858969076,15.794647413742423,0.042271393017956745,0.04058053729723848,0.04058053729723848,0.5212657327840523
